age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
33,3,63184,8.0,9,4,4,1,4,1,0,0,40,38,0.0
40,5,165815,9.0,10,4,2,3,4,1,0,0,40,38,0.0
34,3,248584,8.0,9,4,2,1,4,1,0,0,55,38,0.0
46,1,226871,12.0,13,0,10,1,2,1,0,0,50,38,1.0
44,3,267717,13.0,14,2,2,0,4,1,15024,0,45,38,1.0
19,3,60367,8.0,9,4,7,3,4,0,0,0,13,38,0.0
44,3,134120,8.0,9,2,0,5,4,0,0,0,40,38,1.0
40,3,95639,8.0,9,4,2,1,0,1,0,0,40,38,0.0
20,3,132053,9.0,10,4,9,3,4,0,0,0,2,38,0.0
24,3,138768,11.0,12,4,5,3,4,1,0,0,30,38,0.0
76,3,203910,8.0,9,6,7,1,4,1,0,0,17,38,0.0
20,3,109952,8.0,9,2,12,2,4,1,0,0,40,38,0.0
33,3,155781,15.0,15,4,9,1,4,1,0,0,40,38,1.0
31,3,49398,9.0,10,2,12,0,4,1,0,0,40,38,0.0
33,3,159303,8.0,9,0,7,4,4,0,0,0,40,38,0.0
19,3,248339,8.0,9,4,2,3,4,1,0,0,35,38,0.0
29,3,190539,12.0,13,4,3,1,4,1,0,1590,50,38,0.0
30,3,183620,8.0,9,2,11,0,4,1,0,0,45,38,0.0
48,3,25468,13.0,14,0,3,1,4,1,99999,0,50,38,1.0
42,3,201495,12.0,13,2,3,0,4,1,0,0,40,38,0.0
37,3,52221,6.0,7,2,13,0,4,1,0,0,40,38,0.0
54,4,96460,8.0,9,2,3,0,4,1,7688,0,60,38,1.0
42,3,325353,11.0,12,2,0,0,4,1,7688,0,42,38,1.0
28,5,176027,8.0,9,4,7,1,4,0,0,0,28,38,0.0
42,1,266135,9.0,10,2,10,0,4,1,0,0,52,38,1.0
60,6,194252,13.0,14,2,3,5,4,0,3103,0,40,38,1.0
76,8,164835,8.0,9,6,14,1,4,0,0,0,25,38,0.0
21,3,363192,10.0,11,4,7,3,4,0,0,0,40,38,0.0
29,3,31360,9.0,10,4,4,3,4,1,0,0,40,38,0.0
43,3,63503,12.0,13,2,9,0,4,1,0,0,40,38,1.0
44,3,157614,8.0,9,0,11,3,4,1,0,0,38,38,0.0
45,3,160647,12.0,13,0,0,4,4,0,4687,0,35,38,1.0
38,3,363395,9.0,10,4,11,4,2,0,0,0,40,38,0.0
28,3,338376,9.0,10,2,0,0,4,1,0,0,50,38,1.0
29,3,87523,8.0,9,4,11,3,4,0,0,0,40,38,0.0
20,3,280714,9.0,10,4,7,3,4,1,0,0,40,38,0.0
49,4,119565,13.0,14,2,11,0,4,1,0,0,40,38,1.0
36,1,171482,9.0,10,2,10,0,4,1,0,0,56,38,1.0
40,4,49249,12.0,13,2,3,0,4,1,0,0,50,38,1.0
17,3,331552,7.0,8,4,0,3,4,0,0,0,30,38,0.0
45,3,174426,8.0,9,2,2,0,4,1,0,0,40,38,0.0
42,3,184105,9.0,10,4,4,1,4,1,0,0,28,38,0.0
29,3,37933,12.0,13,4,3,4,2,0,0,0,40,38,0.0
57,5,291529,12.0,13,2,3,0,4,1,4386,0,13,38,1.0
23,3,376416,12.0,13,4,0,1,4,1,0,0,40,38,0.0
20,3,263612,9.0,10,4,0,3,2,0,0,0,40,13,0.0
23,3,227471,8.0,9,4,5,3,4,1,0,0,24,38,0.0
39,3,191103,8.0,9,4,7,1,4,1,0,0,40,38,0.0
34,3,35644,9.0,10,2,2,0,4,1,0,0,40,38,1.0
43,5,227298,12.0,13,4,11,1,4,1,0,0,45,38,0.0
25,6,187508,9.0,10,4,5,3,4,1,0,0,40,38,0.0
40,3,184378,9.0,10,2,11,0,4,1,0,0,60,32,0.0
52,5,190333,8.0,9,0,4,1,4,1,0,0,25,38,0.0
48,3,155372,8.0,9,6,6,4,4,0,0,0,36,38,0.0
37,3,259882,10.0,11,4,11,4,2,0,0,0,6,38,0.0
36,3,217077,8.0,9,2,11,0,4,1,0,0,50,38,0.0
33,3,103596,10.0,11,2,13,0,4,1,0,0,40,38,0.0
36,1,188236,8.0,9,2,0,5,4,0,0,0,40,38,1.0
24,3,353010,12.0,13,4,0,1,4,1,0,0,10,38,0.0
42,1,70655,8.0,9,0,4,1,4,1,0,0,40,38,0.0
35,4,64874,11.0,12,4,11,3,4,1,0,0,40,38,0.0
40,0,219240,8.0,9,0,0,4,4,0,0,0,22,38,0.0
50,4,104849,15.0,15,2,9,0,1,1,0,0,40,18,0.0
40,3,173590,13.0,14,2,3,0,4,1,0,0,50,38,1.0
22,3,412316,8.0,9,4,11,2,2,1,0,0,40,41,0.0
57,4,195835,8.0,9,2,3,0,4,1,0,0,40,38,0.0
51,1,170579,8.0,9,2,13,0,4,1,0,0,40,38,1.0
61,0,230545,8.0,9,4,0,4,4,0,0,0,35,32,0.0
71,3,162297,8.0,9,6,11,4,4,0,0,0,20,38,0.0
47,3,169549,8.0,9,2,2,0,4,1,0,0,40,38,1.0
38,3,117528,12.0,13,4,7,2,4,0,0,0,45,38,0.0
25,3,273876,12.0,13,4,11,1,4,1,0,0,65,38,0.0
33,3,529104,6.0,7,2,5,0,4,1,0,0,50,38,0.0
40,6,456110,6.0,7,0,13,4,4,0,0,0,52,38,0.0
39,8,180868,6.0,7,4,14,1,2,0,0,0,40,38,0.0
29,3,170301,8.0,9,2,0,5,4,0,2829,0,40,38,0.0
33,3,55717,8.0,9,4,2,1,4,1,0,0,40,38,0.0
46,3,166181,9.0,10,4,0,3,2,0,0,0,36,38,0.0
24,3,52242,8.0,9,2,11,5,4,0,0,0,40,38,1.0
28,3,224629,13.0,14,4,3,1,3,1,0,0,30,4,0.0
20,3,197997,8.0,9,4,2,1,4,1,0,0,40,38,0.0
34,3,46144,9.0,10,0,5,4,4,0,0,0,40,38,0.0
34,6,180871,12.0,13,2,0,0,4,1,0,0,55,38,0.0
25,3,212311,9.0,10,4,0,4,2,0,0,0,40,38,0.0
36,3,232874,12.0,13,2,12,0,4,1,0,0,40,38,0.0
61,3,175999,8.0,9,2,6,0,4,1,0,0,40,38,0.0
38,3,177121,9.0,10,5,7,1,4,0,0,0,58,38,0.0
57,3,299358,8.0,9,6,7,2,4,0,0,1719,25,38,0.0
20,8,326624,8.0,9,4,14,3,4,0,0,0,40,38,0.0
56,3,129836,8.0,9,2,7,5,4,0,0,0,10,38,0.0
24,3,225515,12.0,13,4,3,1,4,0,0,0,40,38,0.0
60,3,145664,9.0,10,0,11,1,4,0,0,0,48,38,0.0
37,3,151764,9.0,10,2,3,0,4,1,0,0,50,38,0.0
27,3,183523,9.0,10,2,13,0,4,1,0,0,40,38,1.0
54,3,257869,9.0,10,5,7,1,4,1,0,0,28,3,0.0
40,3,73025,8.0,9,2,7,0,1,1,0,0,30,2,0.0
18,3,165532,7.0,8,4,7,3,4,1,0,0,15,38,0.0
51,0,140035,8.0,9,2,0,0,4,1,0,0,40,38,1.0
40,5,325159,9.0,10,2,12,0,4,1,0,0,50,38,1.0
64,0,161926,8.0,9,2,9,0,4,1,0,0,8,38,0.0
24,3,163665,8.0,9,4,7,1,4,0,2174,0,40,38,0.0
33,3,106938,8.0,9,2,12,5,2,0,0,0,38,38,0.0
31,3,97453,8.0,9,0,3,4,4,0,0,0,40,38,0.0
26,1,242464,8.0,9,2,10,0,4,1,3103,0,40,38,1.0
54,3,155233,12.0,13,4,0,1,4,0,14084,0,40,38,1.0
31,3,248653,1.0,2,4,5,1,4,1,0,0,37,25,0.0
39,3,59313,7.0,8,3,13,1,2,1,0,0,45,41,0.0
22,3,141297,9.0,10,4,12,3,4,1,0,0,40,38,0.0
31,3,227325,9.0,10,4,2,1,4,1,0,0,40,38,0.0
68,3,123653,2.0,3,5,7,1,4,1,0,0,12,21,0.0
59,0,176317,5.0,6,0,7,1,4,0,0,0,37,38,0.0
35,5,77146,8.0,9,2,2,0,4,1,2829,0,45,38,0.0
25,3,169124,12.0,13,4,0,3,4,1,0,0,40,38,0.0
23,3,179413,8.0,9,4,2,4,4,1,0,0,40,38,0.0
35,3,180137,9.0,10,0,3,4,4,1,0,0,60,38,0.0
17,6,179319,5.0,6,4,7,3,4,1,0,0,30,38,0.0
19,3,45766,9.0,10,4,5,1,4,1,0,0,45,38,0.0
53,3,152810,13.0,14,2,3,0,4,1,0,1977,55,38,1.0
59,3,214052,2.0,3,0,6,4,4,0,0,0,40,38,0.0
37,3,201141,8.0,9,4,0,3,4,0,0,0,37,38,0.0
74,5,43599,8.0,9,6,7,1,4,1,0,0,20,38,0.0
28,3,292536,9.0,10,4,13,1,4,1,0,0,50,38,0.0
40,3,82161,12.0,13,4,0,1,4,1,0,0,40,38,0.0
30,3,180656,9.0,10,3,2,1,4,1,0,0,40,41,0.0
20,3,181370,9.0,10,4,7,3,2,1,0,0,40,38,0.0
80,3,148623,15.0,15,2,9,0,4,1,0,0,35,38,1.0
51,3,84399,8.0,9,2,6,0,2,1,0,0,40,38,0.0
17,3,143331,5.0,6,4,11,3,4,1,0,0,15,38,0.0
37,0,48779,12.0,13,2,9,0,4,1,0,0,40,38,0.0
19,8,175495,8.0,9,4,14,3,2,0,0,0,24,38,0.0
58,3,83542,8.0,9,4,7,1,4,1,0,0,40,38,0.0
57,3,214619,9.0,10,2,2,0,4,1,0,0,40,38,0.0
37,3,160035,9.0,10,0,6,1,4,1,0,0,40,38,0.0
23,0,39603,9.0,10,4,2,4,0,1,0,0,40,38,0.0
36,3,181589,12.0,13,4,0,1,4,0,0,0,32,3,0.0
33,3,261511,8.0,9,2,2,0,4,1,0,0,40,38,0.0
30,3,29522,9.0,10,2,11,5,4,0,0,0,40,38,0.0
30,3,36340,8.0,9,4,0,4,4,0,0,0,24,38,0.0
41,3,320984,15.0,15,2,9,0,4,1,99999,0,65,38,1.0
57,8,403625,9.0,10,2,14,0,1,1,0,0,60,38,1.0
23,3,122346,8.0,9,4,11,3,4,1,0,0,40,38,0.0
40,3,105794,15.0,15,4,9,1,4,0,14084,0,50,38,1.0
53,3,152883,8.0,9,6,0,1,2,0,0,0,40,38,0.0
31,6,123037,9.0,10,4,12,1,4,1,0,0,13,38,0.0
41,8,339682,2.0,3,2,14,0,4,1,0,0,40,25,0.0
36,3,182074,8.0,9,4,0,2,4,1,0,0,40,38,0.0
30,3,248588,7.0,8,0,7,1,4,0,0,0,40,38,0.0
44,3,187584,8.0,9,2,10,0,4,1,0,0,40,1,0.0
36,3,46706,8.0,9,4,7,3,4,1,0,0,40,38,0.0
42,3,190290,11.0,12,2,9,0,4,1,0,0,40,38,1.0
48,5,247294,8.0,9,2,2,0,4,1,0,0,30,28,0.0
22,3,117779,12.0,13,4,9,3,4,1,0,0,40,38,0.0
38,3,121602,8.0,9,2,6,0,4,1,0,0,40,38,0.0
31,3,451744,8.0,9,4,2,1,4,1,0,0,50,38,0.0
32,3,107793,8.0,9,0,7,3,4,1,2174,0,40,38,0.0
35,3,339772,8.0,9,2,5,0,2,1,0,0,40,38,0.0
21,3,185582,9.0,10,4,11,3,4,1,0,0,43,38,0.0
26,3,260614,8.0,9,2,6,0,4,1,0,0,40,38,0.0
19,1,53220,8.0,9,4,0,3,2,0,0,0,40,38,0.0
43,3,213844,8.0,9,1,2,5,2,0,0,0,42,38,1.0
33,3,213226,8.0,9,2,2,0,4,1,0,0,60,38,0.0
30,3,58582,12.0,13,4,2,3,4,1,0,0,10,38,0.0
52,3,193116,5.0,6,2,13,0,4,1,0,0,45,38,0.0
38,1,201410,12.0,13,2,3,0,4,1,0,0,40,38,1.0
28,3,190525,12.0,13,2,3,0,4,1,0,0,46,38,1.0
57,5,138285,11.0,12,2,7,0,4,1,0,0,40,19,0.0
51,3,111939,12.0,13,2,9,0,4,1,0,0,50,38,1.0
50,3,109277,4.0,5,2,6,0,4,1,0,0,48,38,0.0
32,3,331539,12.0,13,2,3,0,1,1,0,0,50,2,1.0
32,3,396745,12.0,13,2,9,0,4,1,0,2415,48,38,1.0
37,3,126675,8.0,9,2,2,0,4,1,0,0,40,38,0.0
69,5,349022,8.0,9,2,11,0,4,1,0,0,33,38,0.0
33,8,98145,9.0,10,0,14,4,0,1,0,0,30,38,0.0
37,3,234901,9.0,10,2,11,0,4,1,0,0,50,10,1.0
36,3,100681,9.0,10,4,0,1,4,1,2463,0,40,38,0.0
47,5,265097,8.0,9,2,13,0,4,1,0,0,45,38,1.0
63,3,237379,5.0,6,2,13,0,4,1,0,0,40,38,0.0
21,3,44793,9.0,10,4,0,1,4,1,0,0,65,38,0.0
17,3,270942,8.0,9,4,7,2,4,1,0,0,35,25,0.0
56,3,193622,8.0,9,5,2,4,4,1,0,0,40,38,0.0
90,1,187749,11.0,12,2,0,0,1,1,0,0,20,29,0.0
27,3,160178,9.0,10,0,0,1,4,0,0,0,38,38,0.0
38,3,680390,8.0,9,0,0,4,4,0,0,0,20,38,0.0
33,3,96245,11.0,12,2,9,0,4,1,0,0,50,38,0.0
26,3,34803,8.0,9,4,3,1,4,0,0,0,40,38,0.0
20,3,170091,9.0,10,4,7,3,4,0,0,0,35,38,0.0
42,3,231813,6.0,7,2,13,0,4,1,0,0,40,38,0.0
55,3,23789,8.0,9,0,3,1,4,0,0,0,40,38,0.0
32,6,438711,9.0,10,2,9,5,2,0,0,0,40,38,0.0
66,3,169804,12.0,13,2,11,0,4,1,20051,0,40,38,1.0
66,1,376506,14.0,16,0,9,1,4,0,3273,0,40,38,0.0
49,3,28791,9.0,10,0,7,1,4,0,0,0,40,38,0.0
34,3,162814,8.0,9,0,10,1,2,1,0,0,45,38,0.0
38,3,58108,12.0,13,2,3,0,4,1,0,0,50,38,1.0
40,4,102226,8.0,9,2,3,0,4,1,0,0,40,38,0.0
22,0,209131,11.0,12,4,7,3,4,1,0,0,20,38,0.0
46,5,157117,8.0,9,2,13,0,4,1,0,0,40,38,0.0
29,3,172865,8.0,9,2,6,0,4,1,0,0,50,38,0.0
19,3,29798,7.0,8,4,5,3,0,1,0,0,20,38,0.0
71,8,229424,8.0,9,6,14,1,4,0,0,0,40,38,0.0
37,1,80680,12.0,13,0,9,4,4,0,1151,0,35,38,0.0
52,1,238959,13.0,14,4,9,1,4,1,0,0,32,38,1.0
27,3,189462,13.0,14,4,0,1,4,0,0,0,46,38,0.0
52,3,139347,8.0,9,2,13,5,4,0,0,0,40,38,0.0
31,3,188108,8.0,9,4,2,3,4,1,4101,0,40,38,0.0
37,4,111128,9.0,10,2,2,0,4,1,0,0,50,38,1.0
28,3,81540,8.0,9,4,5,1,4,1,0,0,40,38,0.0
25,3,257562,3.0,4,2,2,0,4,1,0,0,40,25,0.0
31,3,59496,9.0,10,2,0,0,4,1,0,0,50,38,0.0
29,3,29974,8.0,9,2,2,0,4,1,0,0,40,38,0.0
45,3,102597,8.0,9,6,0,4,4,0,0,0,35,38,0.0
69,3,41419,3.0,4,2,7,0,4,1,0,0,20,38,0.0
50,3,118565,6.0,7,2,6,0,2,1,0,0,40,38,0.0
54,6,312897,14.0,16,2,9,0,4,1,0,0,46,8,1.0
17,3,166290,4.0,5,4,7,3,4,0,0,0,20,38,0.0
34,3,160261,8.0,9,4,12,3,1,1,14084,0,35,2,1.0
32,5,116834,8.0,9,2,7,5,4,0,0,0,5,41,0.0
23,3,203076,9.0,10,4,6,3,4,1,0,0,40,38,0.0
66,3,201197,12.0,13,2,9,0,4,1,0,0,45,38,1.0
61,3,273803,8.0,9,2,2,0,4,1,0,0,40,38,0.0
55,3,156797,9.0,10,0,6,1,4,0,0,0,40,38,0.0
24,3,283896,8.0,9,4,5,1,4,1,0,0,40,38,0.0
30,3,149368,8.0,9,0,11,4,4,1,1151,0,30,38,0.0
49,3,156926,10.0,11,0,3,1,4,1,0,0,45,38,1.0
21,8,163911,9.0,10,4,14,3,4,0,0,0,3,38,0.0
56,4,165881,8.0,9,2,11,0,4,1,0,0,50,38,1.0
25,3,86872,8.0,9,2,11,0,4,1,0,0,40,38,0.0
49,3,167523,12.0,13,0,10,1,4,1,0,0,40,38,0.0
58,3,154950,12.0,13,2,12,0,4,1,0,0,40,38,1.0
40,0,171231,12.0,13,4,0,1,4,1,0,0,40,32,0.0
62,3,244933,13.0,14,0,9,1,4,0,0,0,45,38,0.0
54,3,256908,12.0,13,2,12,0,4,1,0,0,25,38,1.0
34,5,33442,10.0,11,4,7,2,4,0,0,0,40,38,0.0
18,3,126142,5.0,6,4,2,3,4,1,0,0,30,38,0.0
28,8,268222,6.0,7,4,14,1,2,0,0,0,40,38,0.0
32,3,167106,8.0,9,2,11,0,1,1,0,0,40,16,0.0
22,1,50065,12.0,13,4,9,1,4,0,0,0,35,38,0.0
34,6,252529,12.0,13,4,9,1,4,1,0,0,48,38,0.0
53,8,199665,12.0,13,2,14,0,4,1,0,0,30,38,1.0
47,3,343579,8.0,9,2,7,0,4,1,0,0,40,25,0.0
19,3,190817,9.0,10,4,11,3,4,0,0,0,40,38,0.0
41,4,151089,9.0,10,2,3,0,4,1,0,2415,55,38,1.0
46,3,186820,9.0,10,2,7,5,4,0,5013,0,40,38,0.0
56,5,210731,3.0,4,0,11,2,4,1,0,0,20,25,0.0
42,3,123816,8.0,9,0,6,1,2,0,0,0,40,38,0.0
25,3,77071,12.0,13,4,9,3,4,0,0,2339,35,38,0.0
42,3,115085,8.0,9,2,0,0,4,1,0,0,50,38,0.0
43,3,170525,12.0,13,0,9,1,4,0,14344,0,40,38,1.0
17,3,209949,6.0,7,4,11,3,4,0,0,1602,12,38,0.0
57,5,34297,3.0,4,2,2,0,4,1,0,0,40,38,1.0
40,3,180985,13.0,14,2,3,0,4,1,0,0,50,38,1.0
62,1,33365,8.0,9,6,7,1,4,0,0,0,40,1,0.0
20,3,197752,9.0,10,4,0,3,4,1,0,0,16,38,0.0
47,3,180551,9.0,10,2,13,0,4,1,0,0,50,38,0.0
40,3,77975,9.0,10,2,3,0,4,1,0,0,40,38,0.0
44,3,159297,8.0,9,2,3,5,1,0,0,0,40,41,1.0
48,3,94342,12.0,13,2,2,0,4,1,0,0,55,38,0.0
39,4,34180,10.0,11,2,4,0,4,1,0,0,60,38,1.0
46,1,367251,9.0,10,2,2,0,2,1,0,0,40,38,1.0
72,4,172407,15.0,15,2,9,0,4,1,99999,0,50,38,1.0
53,3,303462,8.0,9,2,6,0,4,1,0,0,30,38,0.0
47,0,220269,9.0,10,2,5,0,4,1,0,0,40,38,1.0
40,5,45093,8.0,9,0,2,1,4,1,0,0,45,1,0.0
34,3,101709,8.0,9,5,13,1,1,1,0,0,40,38,0.0
41,3,219591,8.0,9,4,0,3,4,1,0,0,40,38,0.0
41,3,76625,8.0,9,2,2,0,4,1,0,0,40,38,0.0
20,3,342599,9.0,10,4,5,3,4,1,0,0,35,38,0.0
42,4,125846,1.0,2,2,11,0,4,1,0,0,60,41,0.0
54,1,238257,12.0,13,4,9,1,4,1,0,0,50,38,0.0
39,4,206253,12.0,13,2,9,5,4,0,0,0,40,38,0.0
37,3,172571,8.0,9,0,6,1,4,1,0,0,40,38,0.0
59,3,95165,14.0,16,2,11,0,4,1,0,0,40,38,0.0
69,3,141181,2.0,3,2,0,0,4,1,1797,0,40,38,0.0
24,3,267843,12.0,13,4,9,3,2,0,0,0,35,38,0.0
36,3,181382,10.0,11,2,6,0,4,1,3103,0,40,38,1.0
21,8,207782,9.0,10,4,14,3,4,1,0,0,30,38,0.0
68,8,103161,8.0,9,6,14,1,4,1,0,0,32,38,0.0
20,3,132320,9.0,10,5,2,1,4,1,0,0,40,38,0.0
26,5,201138,10.0,11,4,7,1,4,0,0,0,35,38,0.0
48,3,239058,7.0,8,6,5,4,4,0,0,0,50,38,0.0
39,4,239755,15.0,15,2,9,0,4,1,0,1902,50,38,1.0
21,3,176262,11.0,12,4,7,3,4,0,0,0,18,38,0.0
22,3,264738,8.0,9,4,3,2,4,0,0,0,42,10,0.0
34,3,182218,10.0,11,0,9,4,4,0,0,0,40,38,0.0
33,3,318982,9.0,10,2,3,0,4,1,0,0,45,38,1.0
46,3,216666,4.0,5,2,6,0,4,1,0,0,40,12,0.0
47,3,274200,6.0,7,2,2,0,4,1,7298,0,40,38,1.0
65,3,150095,12.0,13,2,3,0,4,1,0,0,40,38,1.0
23,3,192978,8.0,9,2,5,0,4,1,0,0,40,38,0.0
28,3,68021,9.0,10,4,7,1,4,0,0,0,30,38,0.0
34,5,28568,8.0,9,0,3,1,4,1,0,0,60,38,1.0
20,3,115057,9.0,10,4,7,1,4,1,0,0,40,38,0.0
28,3,139568,6.0,7,4,0,1,4,1,0,0,40,38,0.0
52,4,138497,12.0,13,2,3,0,4,1,0,0,60,38,0.0
40,6,182460,13.0,14,2,9,5,1,0,0,0,38,2,1.0
22,3,253310,12.0,13,4,3,3,4,0,0,0,7,38,0.0
29,4,130856,8.0,9,2,3,0,4,1,0,0,45,38,0.0
31,5,389765,3.0,4,2,9,0,4,1,0,0,60,38,0.0
42,0,52781,13.0,14,2,9,0,4,1,0,1902,40,38,1.0
38,3,146178,8.0,9,4,2,4,2,0,0,0,40,38,0.0
22,3,231053,6.0,7,2,6,0,4,1,0,0,70,38,1.0
21,8,145964,9.0,10,4,14,3,4,1,0,0,40,38,0.0
43,3,483450,4.0,5,2,3,0,4,1,0,0,40,25,0.0
43,4,198316,12.0,13,2,3,0,4,1,0,0,50,38,1.0
33,3,160614,9.0,10,2,3,0,4,1,0,0,50,38,0.0
17,4,325171,5.0,6,4,7,3,2,1,0,0,35,38,0.0
54,5,172898,15.0,15,2,9,0,4,1,5178,0,50,38,1.0
45,3,186473,8.0,9,0,0,4,4,0,0,0,40,38,0.0
55,1,286967,5.0,6,2,2,0,4,1,0,0,45,38,0.0
51,5,111939,8.0,9,2,13,0,4,1,0,0,35,38,1.0
65,0,325089,5.0,6,0,2,4,4,1,0,0,40,38,0.0
21,3,143582,12.0,13,4,9,3,1,0,0,0,45,38,0.0
40,3,308027,8.0,9,6,7,4,2,0,0,0,40,38,0.0
58,3,105060,9.0,10,4,0,1,2,0,0,0,37,38,0.0
53,0,39643,8.0,9,6,3,1,4,0,0,0,58,38,0.0
39,3,186191,13.0,14,2,9,0,4,1,0,1848,50,38,1.0
56,1,267763,8.0,9,2,7,0,4,1,0,0,40,38,0.0
37,3,124293,9.0,10,2,0,0,4,1,0,0,50,38,0.0
44,3,36271,12.0,13,2,2,0,4,1,0,0,40,38,0.0
49,3,143459,4.0,5,5,5,3,4,1,0,0,38,38,0.0
36,3,186376,9.0,10,2,6,0,1,1,0,0,50,38,1.0
59,4,52822,12.0,13,2,2,0,4,1,0,0,60,38,0.0
33,3,104509,8.0,9,0,0,3,4,0,0,0,40,38,0.0
36,3,184456,15.0,15,4,3,1,4,1,27828,0,50,38,1.0
26,3,192302,9.0,10,2,3,5,4,0,0,0,25,38,0.0
22,3,156822,5.0,6,4,11,1,4,0,0,1762,25,38,0.0
25,3,214413,13.0,14,4,0,3,4,1,0,0,40,38,0.0
28,3,108574,9.0,10,2,0,5,4,0,0,0,15,38,0.0
41,3,223934,11.0,12,0,0,4,4,0,0,0,38,38,0.0
45,3,200559,10.0,11,2,4,0,4,1,0,0,70,38,0.0
43,3,137722,8.0,9,2,5,0,4,1,0,0,40,38,0.0
30,3,261677,4.0,5,4,5,4,2,1,0,0,40,38,0.0
33,3,136331,8.0,9,3,2,4,4,1,0,0,50,38,0.0
34,3,329993,9.0,10,2,0,0,4,1,0,0,40,38,0.0
21,3,91819,10.0,11,4,7,1,4,1,0,0,30,38,0.0
31,3,201122,12.0,13,2,11,0,4,1,0,1902,45,38,1.0
48,3,315423,2.0,3,2,13,0,4,1,0,0,40,38,0.0
22,3,103277,9.0,10,4,0,3,4,0,0,0,20,38,0.0
47,3,236805,9.0,10,0,11,4,4,0,0,0,60,38,0.0
27,3,74883,12.0,13,4,12,1,1,0,0,0,40,29,0.0
18,3,115443,6.0,7,4,5,1,4,1,0,0,25,38,0.0
43,3,150528,13.0,14,2,9,0,4,1,0,0,40,38,1.0
36,3,43701,9.0,10,6,11,1,4,0,0,0,20,38,0.0
37,0,419053,8.0,9,0,2,1,4,1,0,0,40,38,0.0
24,3,183594,10.0,11,4,2,3,4,1,0,0,20,38,0.0
24,3,390348,8.0,9,4,13,1,4,1,0,0,40,38,0.0
38,3,36989,12.0,13,2,7,0,4,1,3908,0,70,38,0.0
48,3,247895,12.0,13,2,3,0,2,1,0,0,40,38,1.0
75,3,191446,1.0,2,2,7,2,2,0,0,0,16,38,0.0
43,5,33521,12.0,13,0,9,1,4,1,0,0,70,38,1.0
64,3,46087,12.0,13,0,3,1,4,0,0,0,50,38,0.0
67,8,129188,14.0,16,2,14,0,4,1,20051,0,5,38,1.0
36,3,356824,8.0,9,0,11,1,4,0,0,0,40,38,0.0
53,3,158746,9.0,10,2,12,0,4,1,0,0,40,38,0.0
22,3,153323,9.0,10,4,9,1,2,1,0,0,20,38,0.0
73,5,130391,8.0,9,4,7,1,4,0,0,0,36,38,0.0
46,3,173613,8.0,9,0,0,1,4,0,0,0,40,38,0.0
45,3,362883,8.0,9,2,2,0,4,1,5013,0,40,38,0.0
43,3,182757,8.0,9,2,2,0,4,1,0,0,40,38,1.0
20,3,50397,8.0,9,4,0,3,2,1,0,0,20,38,0.0
43,0,101709,9.0,10,0,5,1,1,1,0,0,40,38,0.0
21,3,202570,7.0,8,4,0,2,2,1,0,0,48,41,0.0
40,3,145649,8.0,9,5,11,4,2,0,0,0,25,38,0.0
36,3,136343,12.0,13,2,9,0,4,1,0,0,40,38,1.0
64,4,142166,12.0,13,0,11,1,4,1,0,0,45,38,0.0
19,8,242001,9.0,10,4,14,3,4,0,0,0,40,38,0.0
46,3,127089,9.0,10,2,9,0,4,1,5178,0,38,38,1.0
46,1,124071,13.0,14,0,3,4,4,0,0,0,65,38,1.0
41,1,190368,12.0,13,4,9,1,4,0,0,0,70,38,0.0
29,8,19793,9.0,10,0,14,4,4,0,0,0,8,38,0.0
28,3,67661,9.0,10,4,0,2,4,0,0,0,40,38,0.0
23,3,62278,9.0,10,2,11,0,4,1,0,0,45,38,0.0
30,0,295010,12.0,13,4,10,1,4,0,0,0,60,38,1.0
44,3,203897,12.0,13,3,0,1,4,0,0,0,40,4,0.0
27,3,265314,8.0,9,2,13,0,4,1,0,0,45,38,1.0
25,3,159603,8.0,9,4,7,4,4,0,0,0,34,38,0.0
29,3,134331,5.0,6,2,2,0,4,1,0,0,40,38,0.0
54,3,123011,8.0,9,2,6,0,4,1,0,0,40,30,1.0
27,3,274964,12.0,13,4,4,1,4,1,0,0,65,38,0.0
34,3,66309,8.0,9,2,2,0,4,1,0,0,35,38,0.0
38,3,73471,9.0,10,2,11,0,4,1,0,0,50,38,0.0
24,8,26671,8.0,9,4,14,2,0,0,0,0,40,38,0.0
56,3,357118,13.0,14,2,9,5,4,0,0,0,40,38,1.0
35,4,184655,8.0,9,2,11,0,4,1,0,0,62,38,0.0
23,8,55492,10.0,11,4,14,1,0,0,0,0,30,38,0.0
23,3,175266,9.0,10,4,2,1,4,1,0,0,40,38,0.0
19,3,188008,9.0,10,4,11,3,2,0,0,0,20,38,0.0
42,3,87284,15.0,15,2,9,0,4,1,7298,0,35,38,1.0
46,3,330087,12.0,13,2,3,0,4,1,15024,0,45,38,1.0
48,4,56975,8.0,9,0,11,4,1,0,0,0,84,41,0.0
27,3,150025,8.0,9,4,11,1,4,1,0,0,40,32,0.0
22,8,189203,11.0,12,4,14,2,4,1,0,0,15,38,0.0
49,4,330874,9.0,10,2,11,0,4,1,0,0,70,38,1.0
23,3,136824,9.0,10,4,7,3,4,1,0,0,20,38,0.0
24,3,201179,8.0,9,4,7,3,4,1,0,0,40,38,0.0
34,3,324654,8.0,9,4,6,3,1,1,0,0,40,2,0.0
